geoid10,dorm_share,military_share,other_share
530330064002005,0.00,0.00,1.00
530330064002006,0.00,0.00,1.00
530330064002007,0.00,0.00,1.00
530330064002008,0.00,0.00,1.00
530330064002009,0.00,0.00,1.00
530330064002010,0.00,0.00,1.00
530330064002011,0.00,0.00,1.00
530330064003000,0.00,0.00,1.00
530330064003001,0.00,0.00,1.00
530330064003002,0.00,0.00,1.00
530330064003003,0.00,0.00,1.00
530330064003004,0.00,0.00,1.00
530330064003005,0.00,0.00,1.00
530330064003006,0.00,0.00,1.00
530330064003007,0.00,0.00,1.00
530330064003008,0.00,0.00,1.00
530330064003009,0.00,0.00,1.00
530330064003010,0.00,0.00,1.00
530330064003011,0.00,0.00,1.00
530330064003012,0.00,0.00,1.00
530330064003013,0.00,0.00,1.00
530330064003014,0.00,0.00,1.00
530330064003015,0.00,0.00,1.00
530330064003016,0.00,0.00,1.00
530330064003017,0.00,0.00,1.00
530330064003018,0.00,0.00,1.00
530330064003019,0.00,0.00,1.00
530330065001000,0.00,0.00,1.00
530330065001001,0.00,0.00,1.00
530330065001002,0.00,0.00,1.00
530330065001003,0.00,0.00,1.00
530330065001004,0.00,0.00,1.00
530330065001005,0.00,0.00,1.00
530330065001006,0.00,0.00,1.00
530330065001007,0.00,0.00,1.00
530330065001008,0.00,0.00,1.00
530330065001009,0.00,0.00,1.00
530330065001010,0.00,0.00,1.00
530330065001011,0.00,0.00,1.00
530330065001012,0.00,0.00,1.00
530330065001013,0.00,0.00,1.00
530330065001014,0.00,0.00,1.00
530330065001015,0.00,0.00,1.00
530330065001016,0.00,0.00,1.00
530330065001017,0.00,0.00,1.00
530330065001018,0.00,0.00,1.00
530330065001019,0.00,0.00,1.00
530330065001020,0.00,0.00,1.00
530330065001021,0.00,0.00,1.00
530330065001022,0.00,0.00,1.00
530330065001023,0.00,0.00,1.00
530330065001024,0.00,0.00,1.00
530330065001025,0.00,0.00,1.00
530330065001026,0.00,0.00,1.00
530330065001027,0.00,0.00,1.00
530330065001028,0.00,0.00,1.00
530330065001029,0.00,0.00,1.00
530330065001030,0.00,0.00,1.00
530330065001031,0.00,0.00,1.00
530330065001032,0.00,0.00,1.00
530330065001033,0.00,0.00,1.00
530330065001034,0.00,0.00,1.00
530330065001035,0.00,0.00,1.00
530330065002000,0.00,0.00,1.00
530330065002001,0.00,0.00,1.00
530330065002002,0.00,0.00,1.00
530330065002003,0.00,0.00,1.00
530330065002004,0.00,0.00,1.00
530330065002005,0.00,0.00,1.00
530330065002006,0.00,0.00,1.00
530330065002007,0.00,0.00,1.00
530330065002008,0.00,0.00,1.00
530330065002009,0.00,0.00,1.00
530330065002010,0.00,0.00,1.00
530330065002011,0.00,0.00,1.00
530330065002012,0.00,0.00,1.00
530330065003000,0.00,0.00,1.00
530330065003001,0.00,0.00,1.00
530330065003002,0.00,0.00,1.00
530330065003003,0.00,0.00,1.00
530330065003004,0.00,0.00,1.00
530330065003005,0.00,0.00,1.00
530330065003006,0.00,0.00,1.00
530330065003007,0.00,0.00,1.00
530330065003008,0.00,0.00,1.00
530330065003009,0.00,0.00,1.00
530330065003010,0.00,0.00,1.00
530330065003011,0.00,0.00,1.00
530330065003012,0.00,0.00,1.00
530330065003013,0.00,0.00,1.00
530330065003014,0.00,0.00,1.00
530330065003015,0.00,0.00,1.00
530330065003016,0.00,0.00,1.00
530330065003017,0.00,0.00,1.00
530330065003018,0.00,0.00,1.00
530330065003019,0.00,0.00,1.00
530330065003020,0.00,0.00,1.00
530330065003021,0.00,0.00,1.00
530330066001000,0.00,0.00,1.00
530330066001001,0.00,0.00,1.00
530330066001002,0.00,0.00,1.00
530330066001003,0.00,0.00,1.00
530330066001004,0.00,0.00,1.00
530330066001005,0.00,0.00,1.00
530330066001006,0.00,0.00,1.00
530330066001007,0.00,0.00,1.00
530330066001008,0.00,0.00,1.00
530330066001009,0.00,0.00,1.00
530330066001010,0.00,0.00,1.00
530330066001011,0.00,0.00,1.00
530330066001012,0.00,0.00,1.00
530330066001013,0.00,0.00,1.00
530330066001014,0.00,0.00,1.00
530330066001015,0.00,0.00,1.00
530330066001016,0.00,0.00,1.00
530330066001017,0.00,0.00,1.00
530330066001018,0.00,0.00,1.00
530330066001019,0.00,0.00,1.00
530330066001020,0.00,0.00,1.00
530330066001021,0.00,0.00,1.00
530330066001022,0.00,0.00,1.00
530330066001023,0.00,0.00,1.00
530330066001024,0.00,0.00,1.00
530330066001025,0.00,0.00,1.00
530330066001026,0.00,0.00,1.00
530330066001027,0.00,0.00,1.00
530330066001028,0.00,0.00,1.00
530330066001029,0.00,0.00,1.00
530330066001030,0.00,0.00,1.00
530330066001031,0.00,0.00,1.00
530330066001032,0.00,0.00,1.00
530330066001033,0.00,0.00,1.00
530330066001034,0.00,0.00,1.00
530330066001035,0.00,0.00,1.00
530330066001036,0.00,0.00,1.00
530330066001037,0.00,0.00,1.00
530330066001038,0.00,0.00,1.00
530330066001039,0.00,0.00,1.00
530330066001040,0.00,0.00,1.00
530330066001041,0.00,0.00,1.00
530330066001042,0.00,0.00,1.00
530330066001043,0.00,0.00,1.00
530330066001044,0.00,0.00,1.00
530330066001045,0.00,0.00,1.00
530330066002000,0.00,0.00,1.00
530330066002001,0.00,0.00,1.00
530330066002002,0.00,0.00,1.00
530330066002003,0.00,0.00,1.00
530330066002004,0.00,0.00,1.00
530330066002005,0.00,0.00,1.00
530330066002006,0.00,0.00,1.00
530330066002007,0.00,0.00,1.00
530330066002008,0.00,0.00,1.00
530330066002009,0.00,0.00,1.00
530330066002010,0.00,0.00,1.00
530330066002011,0.00,0.00,1.00
530330066002012,0.00,0.00,1.00
530330066002013,0.00,0.00,1.00
530330066002014,0.00,0.00,1.00
530330066002015,0.00,0.00,1.00
530330066002016,0.00,0.00,1.00
530330066002017,0.00,0.00,1.00
530330066002018,0.00,0.00,1.00
530330067001000,0.00,0.00,1.00
530330067001001,0.00,0.00,1.00
530330067001002,0.00,0.00,1.00
530330067001003,0.00,0.00,1.00
530330067001004,0.00,0.00,1.00
530330067001005,0.00,0.00,1.00
530330067001006,0.00,0.00,1.00
530330067001007,0.00,0.00,1.00
530330067001008,0.00,0.00,1.00
530330067001009,0.00,0.00,1.00
530330067001010,0.00,0.00,1.00
530330067001011,0.00,0.00,1.00
530330067001012,0.00,0.00,1.00
530330067001013,0.00,0.00,1.00
530330067001014,0.00,0.00,1.00
530330067001015,0.00,0.00,1.00
530330067001016,0.00,0.00,1.00
530330067001017,0.00,0.00,1.00
530330067002000,0.00,0.00,1.00
530330067002001,0.00,0.00,1.00
530330067002002,0.00,0.00,1.00
530330067002003,0.00,0.00,1.00
530330067002004,0.00,0.00,1.00
530330067002005,0.00,0.00,1.00
530330067002006,0.00,0.00,1.00
530330067002007,0.00,0.00,1.00
530330067002008,0.00,0.00,1.00
530330067002009,0.00,0.00,1.00
530330067002010,0.00,0.00,1.00
530330067002011,0.00,0.00,1.00
530330067002012,0.00,0.00,1.00
530330067002013,0.00,0.00,1.00
530330067002014,0.00,0.00,1.00
530330067002015,0.00,0.00,1.00
530330067002016,0.00,0.00,1.00
530330067002017,0.00,0.00,1.00
530330067002018,0.00,0.00,1.00
530330067002019,0.00,0.00,1.00
530330067002020,0.00,0.00,1.00
530330067002021,0.00,0.00,1.00
530330067002022,0.00,0.00,1.00
530330067002023,0.00,0.00,1.00
530330067002024,0.00,0.00,1.00
530330067002025,0.00,0.00,1.00
530330067002026,0.00,0.00,1.00
530330067002027,0.00,0.00,1.00
530330067002028,0.00,0.00,1.00
530330067002029,0.00,0.00,1.00
530330067002030,0.00,0.00,1.00
530330067002031,0.00,0.00,1.00
530330067002032,0.00,0.00,1.00
530330067002033,0.00,0.00,1.00
530330067002034,0.00,0.00,1.00
530330067003000,0.00,0.00,1.00
530330067003001,0.00,0.00,1.00
530330067003002,0.00,0.00,1.00
530330067003003,0.00,0.00,1.00
530330067003004,0.00,0.00,1.00
530330067003005,0.00,0.00,1.00
530330067003006,0.00,0.00,1.00
530330067003007,0.00,0.00,1.00
530330067003008,0.00,0.00,1.00
530330067003009,0.00,0.00,1.00
530330067003010,0.00,0.00,1.00
530330067003011,0.00,0.00,1.00
530330067003012,0.00,0.00,1.00
530330067003013,0.00,0.00,1.00
530330067003014,0.00,0.00,1.00
530330067003015,0.00,0.00,1.00
530330067003016,0.00,0.00,1.00
530330067003017,0.00,0.00,1.00
530330067003018,0.00,0.00,1.00
530330067004000,0.00,0.00,1.00
530330067004001,0.00,0.00,1.00
530330067004002,0.00,0.00,1.00
530330067004003,0.00,0.00,1.00
530330067004004,0.00,0.00,1.00
530330067004005,0.00,0.00,1.00
530330067004006,0.00,0.00,1.00
530330067004007,0.00,0.00,1.00
530330067004008,0.00,0.00,1.00
530330067004009,0.00,0.00,1.00
530330067004010,0.00,0.00,1.00
530330067004011,0.00,0.00,1.00
530330067004012,0.00,0.00,1.00
530330067004013,0.00,0.00,1.00
530330067004014,0.00,0.00,1.00
530330067004015,0.00,0.00,1.00
530330067004016,0.00,0.00,1.00
530330067004017,0.00,0.00,1.00
530330067004018,0.00,0.00,1.00
530330067004019,0.00,0.00,1.00
530330067004020,0.00,0.00,1.00
530330067004021,0.00,0.00,1.00
530330067004022,0.00,0.00,1.00
530330067004023,0.00,0.00,1.00
530330067004024,0.00,0.00,1.00
530330067004025,0.00,0.00,1.00
530330067004026,0.00,0.00,1.00
530330067004027,0.00,0.00,1.00
530330067004028,0.00,0.00,1.00
530330067004029,0.00,0.00,1.00
530330067004030,0.00,0.00,1.00
530330067004031,0.00,0.00,1.00
530330067004032,0.00,0.00,1.00
530330067004033,0.00,0.00,1.00
530330067004034,0.00,0.00,1.00
530330068001000,0.00,0.00,1.00
530330068001001,0.00,0.00,1.00
530330068001002,0.00,0.00,1.00
530330068001003,0.00,0.00,1.00
530330068001004,0.00,0.00,1.00
530330068001005,0.00,0.00,1.00
530330068001006,0.00,0.00,1.00
530330068001007,0.00,0.00,1.00
530330068001008,0.00,0.00,1.00
530330068001009,0.00,0.00,1.00
530330068001010,0.00,0.00,1.00
530330068001011,0.00,0.00,1.00
530330068001012,0.00,0.00,1.00
530330068001013,0.00,0.00,1.00
530330068001014,0.00,0.00,1.00
530330068001015,0.00,0.00,1.00
530330068001016,0.00,0.00,1.00
530330068001017,0.00,0.00,1.00
530330068001018,0.00,0.00,1.00
530330068001019,0.00,0.00,1.00
530330068001020,0.00,0.00,1.00
530330068001021,0.00,0.00,1.00
530330068001022,0.00,0.00,1.00
530330068001023,0.00,0.00,1.00
530330068001024,0.00,0.00,1.00
530330068001025,0.00,0.00,1.00
530330068001026,0.00,0.00,1.00
530330068001027,0.00,0.00,1.00
530330068001028,0.00,0.00,1.00
530330068001029,0.00,0.00,1.00
530330068001030,0.00,0.00,1.00
530330068001031,0.00,0.00,1.00
530330068001032,0.00,0.00,1.00
530330068001033,0.00,0.00,1.00
530330068001034,0.00,0.00,1.00
530330068002000,0.00,0.00,1.00
530330068002001,0.00,0.00,1.00
530330068002002,0.00,0.00,1.00
530330068002003,0.00,0.00,1.00
530330068002004,0.00,0.00,1.00
530330068002005,0.00,0.00,1.00
530330068002006,0.00,0.00,1.00
530330068002007,0.00,0.00,1.00
530330068002008,0.00,0.00,1.00
530330068002009,0.00,0.00,1.00
530330068002010,0.00,0.00,1.00
530330068002011,0.00,0.00,1.00
530330068002012,0.00,0.00,1.00
530330068002013,0.00,0.00,1.00
530330068002014,0.00,0.00,1.00
530330068002015,0.00,0.00,1.00
530330068002016,0.00,0.00,1.00
530330068002017,0.00,0.00,1.00
530330068002018,0.00,0.00,1.00
530330068002019,0.00,0.00,1.00
530330068002020,0.00,0.00,1.00
530330068002021,0.00,0.00,1.00
530330068002022,0.00,0.00,1.00
530330068002023,0.00,0.00,1.00
530330068002024,0.00,0.00,1.00
530330068002025,0.00,0.00,1.00
530330068002026,0.00,0.00,1.00
530330069001000,0.00,0.00,1.00
530330069001001,0.00,0.00,1.00
530330069001002,0.00,0.00,1.00
530330069001003,0.00,0.00,1.00
530330069001004,0.00,0.00,1.00
530330069001005,0.00,0.00,1.00
530330069001006,0.00,0.00,1.00
530330069001007,0.00,0.00,1.00
530330069001008,0.00,0.00,1.00
530330069001009,0.00,0.00,1.00
530330069001010,0.00,0.00,1.00
530330069001011,0.00,0.00,1.00
530330069001012,0.00,0.00,1.00
530330069001013,0.00,0.00,1.00
530330069001014,0.00,0.00,1.00
530330069002000,0.00,0.00,1.00
530330069002001,0.00,0.00,1.00
530330069002002,0.00,0.00,1.00
530330069002003,0.00,0.00,1.00
530330069002004,0.00,0.00,1.00
530330069002005,0.00,0.00,1.00
530330069002006,0.00,0.00,1.00
530330069002007,0.00,0.00,1.00
530330069002008,0.00,0.00,1.00
530330069002009,0.00,0.00,1.00
530330069002010,0.00,0.00,1.00
530330069002011,0.00,0.00,1.00
530330069002012,0.00,0.00,1.00
530330069002013,0.00,0.00,1.00
530330069002014,0.00,0.00,1.00
530330069002015,0.00,0.00,1.00
530330069002016,0.00,0.00,1.00
530330069002017,0.00,0.00,1.00
530330069002018,0.00,0.00,1.00
530330069002019,0.00,0.00,1.00
530330069002020,0.00,0.00,1.00
530330069002021,0.00,0.00,1.00
530330069002022,0.00,0.00,1.00
530330069002023,0.00,0.00,1.00
530330069002024,0.00,0.00,1.00
530330069002025,0.00,0.00,1.00
530330069002026,0.00,0.00,1.00
530330069002027,0.00,0.00,1.00
530330069002028,0.00,0.00,1.00
530330069002029,0.00,0.00,1.00
530330069002030,0.00,0.00,1.00
530330069002031,0.00,0.00,1.00
530330069003000,0.00,0.00,1.00
530330069003001,0.00,0.00,1.00
530330069003002,0.00,0.00,1.00
530330069003003,0.00,0.00,1.00
530330069003004,0.00,0.00,1.00
530330069003005,0.00,0.00,1.00
530330069003006,0.00,0.00,1.00
530330069003007,0.00,0.00,1.00
530330069003008,0.00,0.00,1.00
530330069003009,0.00,0.00,1.00
530330069003010,0.00,0.00,1.00
530330069003011,0.00,0.00,1.00
530330069003012,0.00,0.00,1.00
530330069003013,0.00,0.00,1.00
530330069003014,0.00,0.00,1.00
530330069003015,0.00,0.00,1.00
530330069003016,0.00,0.00,1.00
530330069003017,0.00,0.00,1.00
530330069003018,0.00,0.00,1.00
530330069003019,0.00,0.00,1.00
530330069003020,0.00,0.00,1.00
530330069003021,0.00,0.00,1.00
530330069003022,0.00,0.00,1.00
530330069003023,0.00,0.00,1.00
530330069003024,0.00,0.00,1.00
530330069003025,0.00,0.00,1.00
530330069003026,0.00,0.00,1.00
530330069003027,0.00,0.00,1.00
530330069004000,0.00,0.00,1.00
530330069004001,0.00,0.00,1.00
530330069004002,0.00,0.00,1.00
530330069004003,0.00,0.00,1.00
530330069004004,0.00,0.00,1.00
530330069004005,0.00,0.00,1.00
530330069004006,0.00,0.00,1.00
530330069004007,0.00,0.00,1.00
530330069004008,0.00,0.00,1.00
530330069004009,0.00,0.00,1.00
530330069004010,0.00,0.00,1.00
530330069004011,0.00,0.00,1.00
530330069004012,0.00,0.00,1.00
530330069004013,0.00,0.00,1.00
530330069004014,0.00,0.00,1.00
530330069004015,0.00,0.00,1.00
530330069004016,0.00,0.00,1.00
530330069004017,0.00,0.00,1.00
530330069004018,0.00,0.00,1.00
530330069004019,0.00,0.00,1.00
530330070001000,0.00,0.00,1.00
530330070001001,0.00,0.00,1.00
530330070001002,0.00,0.00,1.00
530330070001003,0.00,0.00,1.00
530330070001004,0.00,0.00,1.00
530330070001005,0.00,0.00,1.00
530330070001006,0.00,0.00,1.00
530330070001007,0.00,0.00,1.00
530330070001008,0.00,0.00,1.00
530330070001009,0.00,0.00,1.00
530330070001010,0.00,0.00,1.00
530330070001011,0.00,0.00,1.00
530330070001012,0.00,0.00,1.00
530330070001013,0.00,0.00,1.00
530330070001014,0.00,0.00,1.00
530330070001015,0.00,0.00,1.00
530330070001016,0.00,0.00,1.00
530330070001017,0.00,0.00,1.00
530330070001018,0.00,0.00,1.00
530330070001019,0.00,0.00,1.00
530330070001020,0.00,0.00,1.00
530330070001021,0.00,0.00,1.00
530330070001022,0.00,0.00,1.00
530330070001023,0.00,0.00,1.00
530330070001024,0.00,0.00,1.00
530330070001025,0.00,0.00,1.00
530330070001026,0.00,0.00,1.00
530330070002000,0.00,0.00,1.00
530330070002001,0.00,0.00,1.00
530330070002002,0.00,0.00,1.00
530330070002003,0.00,0.00,1.00
530330070002004,0.00,0.00,1.00
530330070003000,0.00,0.00,1.00
530330070003001,0.00,0.00,1.00
530330070003002,0.00,0.00,1.00
530330070003003,0.00,0.00,1.00
530330070003004,0.00,0.00,1.00
530330070003005,0.00,0.00,1.00
530330070003006,0.00,0.00,1.00
530330070003007,0.00,0.00,1.00
530330070003008,0.00,0.00,1.00
530330070003009,0.00,0.00,1.00
530330070003010,0.00,0.00,1.00
530330070003011,0.00,0.00,1.00
530330070003012,0.00,0.00,1.00
530330070003013,0.00,0.00,1.00
530330070003014,0.00,0.00,1.00
530330070003015,0.00,0.00,1.00
530330070003016,0.00,0.00,1.00
530330070003017,0.00,0.00,1.00
530330070003018,0.00,0.00,1.00
530330070003019,0.00,0.00,1.00
530330070003020,0.00,0.00,1.00
530330070003021,0.00,0.00,1.00
530330070003022,0.00,0.00,1.00
530330070004000,0.00,0.00,1.00
530330070004001,0.00,0.00,1.00
530330070004002,0.00,0.00,1.00
530330070004003,0.00,0.00,1.00
530330070004004,0.00,0.00,1.00
530330070004005,0.00,0.00,1.00
530330070004006,0.00,0.00,1.00
530330070004007,0.00,0.00,1.00
530330070004008,0.00,0.00,1.00
530330070004009,0.00,0.00,1.00
530330070004010,0.00,0.00,1.00
530330070004011,0.00,0.00,1.00
530330070005000,0.00,0.00,1.00
530330070005001,0.00,0.00,1.00
530330070005002,0.00,0.00,1.00
530330070005003,0.00,0.00,1.00
530330070005004,0.00,0.00,1.00
530330070005005,0.00,0.00,1.00
530330070005006,0.00,0.00,1.00
530330070006000,0.00,0.00,1.00
530330070006001,0.00,0.00,1.00
530330070006002,0.00,0.00,1.00
530330070006003,0.00,0.00,1.00
530330070006004,0.00,0.00,1.00
530330070006005,0.00,0.00,1.00
530330070006006,0.00,0.00,1.00
530330070006007,0.00,0.00,1.00
530330070006008,0.00,0.00,1.00
530330070006009,0.00,0.00,1.00
530330070006010,0.00,0.00,1.00
530330070006011,0.00,0.00,1.00
530330070006012,0.00,0.00,1.00
530330071001000,0.00,0.00,1.00
530330071001001,0.00,0.00,1.00
530330071001002,0.00,0.00,1.00
530330071001003,0.00,0.00,1.00
530330071001004,0.00,0.00,1.00
530330071001005,0.00,0.00,1.00
530330071001006,0.00,0.00,1.00
530330071001007,0.00,0.00,1.00
530330071001008,0.00,0.00,1.00
530330071001009,0.00,0.00,1.00
530330071001010,0.00,0.00,1.00
530330071001011,0.00,0.00,1.00
530330071001012,0.00,0.00,1.00
530330071001013,0.00,0.00,1.00
530330071001014,0.00,0.00,1.00
530330071001015,0.00,0.00,1.00
530330071001016,0.00,0.00,1.00
530330071001017,0.00,0.00,1.00
530330071001018,0.00,0.00,1.00
530330071001019,0.00,0.00,1.00
530330071001020,0.00,0.00,1.00
530330071002000,0.00,0.00,1.00
530330071002001,0.00,0.00,1.00
530330071002002,0.00,0.00,1.00
530330071002003,0.00,0.00,1.00
530330071002004,0.00,0.00,1.00
530330071002005,0.00,0.00,1.00
530330071002006,0.00,0.00,1.00
530330071002007,0.00,0.00,1.00
530330071002008,0.00,0.00,1.00
530330071002009,0.00,0.00,1.00
530330071002010,0.00,0.00,1.00
530330071002011,0.00,0.00,1.00
530330071002012,0.00,0.00,1.00
530330071002013,0.00,0.00,1.00
530330071002014,0.00,0.00,1.00
530330071002015,0.00,0.00,1.00
530330071002016,0.00,0.00,1.00
530330071002017,0.00,0.00,1.00
530330071002018,0.00,0.00,1.00
530330071002019,0.00,0.00,1.00
530330071002020,0.00,0.00,1.00
530330071002021,0.00,0.00,1.00
530330071002022,0.00,0.00,1.00
530330072001000,0.00,0.00,1.00
530330072001001,0.00,0.00,1.00
530330072001002,0.00,0.00,1.00
530330072001003,0.00,0.00,1.00
530330072001004,0.00,0.00,1.00
530330072001005,0.00,0.00,1.00
530330072001006,0.00,0.00,1.00
530330072001007,0.00,0.00,1.00
530330072001008,0.00,0.00,1.00
530330072001009,0.00,0.00,1.00
530330072001010,0.00,0.00,1.00
530330072001011,0.00,0.00,1.00
530330072001012,0.00,0.00,1.00
530330072001013,0.00,0.00,1.00
530330072001014,0.00,0.00,1.00
530330072001015,0.00,0.00,1.00
530330072001016,0.00,0.00,1.00
530330072001017,0.00,0.00,1.00
530330072001018,0.00,0.00,1.00
530330072001019,0.00,0.00,1.00
530330072001020,0.00,0.00,1.00
530330072001021,0.00,0.00,1.00
530330072001022,0.00,0.00,1.00
530330072001023,0.00,0.00,1.00
530330072001024,0.00,0.00,1.00
530330072001025,0.00,0.00,1.00
530330072001026,0.00,0.00,1.00
530330072001027,0.00,0.00,1.00
530330072001028,0.00,0.00,1.00
530330072001029,0.00,0.00,1.00
530330072001030,0.00,0.00,1.00
530330072001031,0.00,0.00,1.00
530330072001032,0.00,0.00,1.00
530330072001033,0.00,0.00,1.00
530330072001034,0.00,0.00,1.00
530330072001035,0.00,0.00,1.00
530330072001036,0.00,0.00,1.00
530330072001037,0.00,0.00,1.00
530330072001038,0.00,0.00,1.00
530330072001039,0.00,0.00,1.00
530330072001040,0.00,0.00,1.00
530330072001041,0.00,0.00,1.00
530330072001042,0.00,0.00,1.00
530330072001043,0.00,0.00,1.00
530330072001044,0.00,0.00,1.00
530330072001045,0.00,0.00,1.00
530330072001046,0.00,0.00,1.00
530330072001047,0.00,0.00,1.00
530330072001048,0.00,0.00,1.00
530330072001049,1.00,0.00,0.00
530330072001050,0.00,0.00,1.00
530330072001051,0.00,0.00,1.00
530330072001052,0.00,0.00,1.00
530330072001053,1.00,0.00,0.00
530330072001054,0.00,0.00,1.00
530330072001055,0.00,0.00,1.00
530330072001056,0.00,0.00,1.00
530330072001057,0.00,0.00,1.00
530330072001058,0.00,0.00,1.00
530330072001059,0.00,0.00,1.00
530330072001060,0.00,0.00,1.00
530330072001061,0.00,0.00,1.00
530330072001062,0.00,0.00,1.00
530330072001063,0.00,0.00,1.00
530330072001064,0.00,0.00,1.00
530330072001065,0.00,0.00,1.00
530330072001066,0.00,0.00,1.00
530330072001067,0.00,0.00,1.00
530330072001068,0.00,0.00,1.00
530330072001069,1.00,0.00,0.00
530330072001070,0.00,0.00,1.00
530330072001071,0.00,0.00,1.00
530330072001072,0.00,0.00,1.00
530330072001073,0.00,0.00,1.00
530330072001074,0.00,0.00,1.00
530330072001075,0.00,0.00,1.00
530330072001076,0.00,0.00,1.00
530330072001077,0.00,0.00,1.00
530330072001078,0.00,0.00,1.00
530330072001079,0.00,0.00,1.00
530330072001080,0.00,0.00,1.00
530330072001081,0.00,0.00,1.00
530330072001082,0.00,0.00,1.00
530330072001083,0.00,0.00,1.00
530330072001084,0.00,0.00,1.00
530330072002000,0.00,0.00,1.00
530330072002001,0.00,0.00,1.00
530330072002002,0.00,0.00,1.00
530330072002003,0.00,0.00,1.00
530330072002004,0.00,0.00,1.00
530330072002005,0.00,0.00,1.00
530330072002006,0.00,0.00,1.00
530330072002007,0.00,0.00,1.00
530330072002008,0.00,0.00,1.00
530330072002009,0.00,0.00,1.00
530330072002010,0.00,0.00,1.00
530330072002011,0.00,0.00,1.00
530330072002012,0.00,0.00,1.00
530330072002013,0.00,0.00,1.00
530330072002014,0.00,0.00,1.00
530330072002015,0.00,0.00,1.00
530330072002016,0.00,0.00,1.00
530330072002017,0.00,0.00,1.00
530330072002018,0.00,0.00,1.00
530330072002019,0.00,0.00,1.00
530330072002020,0.00,0.00,1.00
530330072002021,0.00,0.00,1.00
530330072002022,0.00,0.00,1.00
530330072002023,0.00,0.00,1.00
530330072002024,0.00,0.00,1.00
530330072003000,0.00,0.00,1.00
530330072003001,0.00,0.00,1.00
530330072003002,0.00,0.00,1.00
530330072003003,0.00,0.00,1.00
530330072003004,0.00,0.00,1.00
530330072003005,0.00,0.00,1.00
530330072003006,0.00,0.00,1.00
530330072003007,0.00,0.00,1.00
